"country","country_use","iso3_use","sector","gear","fishery","year","catch_mt","catch_prop","candidate"
"New Zealand","New Zealand","NZL","Artisanal","hand or tools","New Zealand-Artisanal-hand or tools",2014,681.9198422726,9.69194857516658e-06,"yes"
"New Zealand","New Zealand","NZL","Artisanal","small scale gillnets","New Zealand-Artisanal-small scale gillnets",2014,44879.3029048342,0.00063785780802826,"no"
"New Zealand","New Zealand","NZL","Artisanal","small scale hand lines","New Zealand-Artisanal-small scale hand lines",2014,500.2957245791,7.1105724374244e-06,"yes"
"New Zealand","New Zealand","NZL","Artisanal","small scale lines","New Zealand-Artisanal-small scale lines",2014,3700.6764967189,5.25967482922858e-05,"yes"
"New Zealand","New Zealand","NZL","Artisanal","small scale longline","New Zealand-Artisanal-small scale longline",2014,6076.9884295866,8.63706490122794e-05,"yes"
"New Zealand","New Zealand","NZL","Artisanal","small scale other nets","New Zealand-Artisanal-small scale other nets",2014,1726.5865856994,2.45395240933341e-05,"yes"
"New Zealand","New Zealand","NZL","Artisanal","small scale pots or traps","New Zealand-Artisanal-small scale pots or traps",2014,1137.2912968067,1.61640240983466e-05,"yes"
"New Zealand","New Zealand","NZL","Artisanal","small scale purse seine","New Zealand-Artisanal-small scale purse seine",2014,19663.5014916328,0.000279472209856056,"no"
"New Zealand","New Zealand","NZL","Artisanal","small scale seine nets","New Zealand-Artisanal-small scale seine nets",2014,439.2597981399,6.24308475981859e-06,"yes"
"New Zealand","New Zealand","NZL","Industrial","bottom trawl","New Zealand-Industrial-bottom trawl",2014,86592.3033581786,0.00123071378647052,"no"
"New Zealand","New Zealand","NZL","Industrial","dredge","New Zealand-Industrial-dredge",2014,91.0078341676,1.29347057236247e-06,"no"
"New Zealand","New Zealand","NZL","Industrial","gillnet","New Zealand-Industrial-gillnet",2014,11155.733660589,0.000158553528221667,"no"
"New Zealand","New Zealand","NZL","Industrial","hand lines","New Zealand-Industrial-hand lines",2014,126.1153718966,1.79244483469838e-06,"no"
"New Zealand","New Zealand","NZL","Industrial","longline","New Zealand-Industrial-longline",2014,2789.4604512294,3.96458726815708e-05,"no"
"New Zealand","New Zealand","NZL","Industrial","pelagic trawl","New Zealand-Industrial-pelagic trawl",2014,4032.2075397276,5.73087123982184e-05,"no"
"New Zealand","New Zealand","NZL","Industrial","pots or traps","New Zealand-Industrial-pots or traps",2014,1776.6462590935,2.52510091538191e-05,"no"
"New Zealand","New Zealand","NZL","Industrial","purse seine","New Zealand-Industrial-purse seine",2014,18007.3424418286,0.000255933653932085,"no"
"New Zealand","New Zealand","NZL","Industrial","unknown class","New Zealand-Industrial-unknown class",2014,13210.4481817355,0.00018775664894218,"no"
"Nicaragua","Nicaragua","NIC","Artisanal","hand or tools","Nicaragua-Artisanal-hand or tools",2014,11248.0409640383,0.00015986546781146,"yes"
"Nicaragua","Nicaragua","NIC","Artisanal","other","Nicaragua-Artisanal-other",2014,0.95,1.35021018243484e-08,"no"
"Nicaragua","Nicaragua","NIC","Artisanal","small scale gillnets","Nicaragua-Artisanal-small scale gillnets",2014,3491.1075820624,4.96182000555382e-05,"no"
"Nicaragua","Nicaragua","NIC","Artisanal","small scale longline","Nicaragua-Artisanal-small scale longline",2014,133.067604205,1.89125509631369e-06,"yes"
"Nicaragua","Nicaragua","NIC","Artisanal","small scale other nets","Nicaragua-Artisanal-small scale other nets",2014,158.0429569584,2.24622326049835e-06,"yes"
"Nicaragua","Nicaragua","NIC","Artisanal","small scale pole lines","Nicaragua-Artisanal-small scale pole lines",2014,3534.920162196,5.02408968114869e-05,"yes"
"Nicaragua","Nicaragua","NIC","Artisanal","small scale pots or traps","Nicaragua-Artisanal-small scale pots or traps",2014,3001.384631773,4.26578956970879e-05,"yes"
"Nicaragua","Nicaragua","NIC","Artisanal","small scale seine nets","Nicaragua-Artisanal-small scale seine nets",2014,202.1997319144,2.87381196754124e-06,"yes"
"Nicaragua","Nicaragua","NIC","Industrial","mixed gear","Nicaragua-Industrial-mixed gear",2014,5154.2180699513,7.32555549530305e-05,"no"
"Nicaragua","Nicaragua","NIC","Industrial","purse seine","Nicaragua-Industrial-purse seine",2014,117.7377962479,1.67337654054056e-06,"no"
"Nicaragua","Nicaragua","NIC","Industrial","shrimp trawl","Nicaragua-Industrial-shrimp trawl",2014,2113.9976913204,3.00456969312058e-05,"no"
"Nigeria","Nigeria","NGA","Artisanal","bottom trawl","Nigeria-Artisanal-bottom trawl",2014,4237.586709817,6.02277128899523e-05,"no"
"Nigeria","Nigeria","NGA","Artisanal","cast nets","Nigeria-Artisanal-cast nets",2014,25993.099636545,0.00036943313476112,"yes"
"Nigeria","Nigeria","NGA","Artisanal","hand or tools","Nigeria-Artisanal-hand or tools",2014,3350.3711355396,4.7617949706751e-05,"yes"
"Nigeria","Nigeria","NGA","Artisanal","harpoon","Nigeria-Artisanal-harpoon",2014,4524.0192132247,6.42987032339668e-05,"no"
"Nigeria","Nigeria","NGA","Artisanal","small scale encircling nets","Nigeria-Artisanal-small scale encircling nets",2014,23494.9679169293,0.000333927841235977,"no"
"Nigeria","Nigeria","NGA","Artisanal","small scale gillnets","Nigeria-Artisanal-small scale gillnets",2014,65842.7076805806,0.000935805203677902,"no"
"Nigeria","Nigeria","NGA","Artisanal","small scale lines","Nigeria-Artisanal-small scale lines",2014,29520.7139750185,0.000419570195808595,"yes"
"Nigeria","Nigeria","NGA","Artisanal","small scale other nets","Nigeria-Artisanal-small scale other nets",2014,1333.5828490755,1.89538646520232e-05,"yes"
"Nigeria","Nigeria","NGA","Artisanal","small scale pots or traps","Nigeria-Artisanal-small scale pots or traps",2014,85288.8814527923,0.00121218859143198,"yes"
"Nigeria","Nigeria","NGA","Artisanal","small scale seine nets","Nigeria-Artisanal-small scale seine nets",2014,44014.3650698564,0.000625564672533942,"yes"
"Nigeria","Nigeria","NGA","Industrial","bottom trawl","Nigeria-Industrial-bottom trawl",2014,117111.370830458,0.00166447331972828,"no"
"North Marianas (USA)",NA,NA,"Industrial","longline","North Marianas (USA)-Industrial-longline",2014,7.6779037749,1.09124040596051e-07,"no"
"Norway","Norway","NOR","Artisanal","small scale encircling nets","Norway-Artisanal-small scale encircling nets",2014,69218.3496710632,0.000983782321444262,"no"
"Norway","Norway","NOR","Artisanal","small scale gillnets","Norway-Artisanal-small scale gillnets",2014,99411.7491320826,0.00141291322033469,"no"
"Norway","Norway","NOR","Artisanal","small scale lines","Norway-Artisanal-small scale lines",2014,74785.1496292363,0.00106290179499272,"yes"
"Norway","Norway","NOR","Artisanal","small scale pots or traps","Norway-Artisanal-small scale pots or traps",2014,4550.4980472684,6.46750399849648e-05,"yes"
"Norway","Norway","NOR","Artisanal","small scale seine nets","Norway-Artisanal-small scale seine nets",2014,45981.7149416556,0.000653526102316207,"yes"
"Norway","Norway","NOR","Industrial","bottom trawl","Norway-Industrial-bottom trawl",2014,348900.623191218,0.00495883341148047,"no"
"Norway","Norway","NOR","Industrial","gillnet","Norway-Industrial-gillnet",2014,107949.495764506,0.00153425798284151,"no"
"Norway","Norway","NOR","Industrial","longline","Norway-Industrial-longline",2014,129370.029596585,0.00183870243434953,"no"
"Norway","Norway","NOR","Industrial","other","Norway-Industrial-other",2014,10774.0134326249,0.000153128238341262,"no"
"Norway","Norway","NOR","Industrial","pelagic trawl","Norway-Industrial-pelagic trawl",2014,425687.635183913,0.00605018715328345,"no"
"Norway","Norway","NOR","Industrial","purse seine","Norway-Industrial-purse seine",2014,793618.590977637,0.0112794937106063,"no"
"Oman","Oman","OMN","Artisanal","artisanal fishing gear","Oman-Artisanal-artisanal fishing gear",2014,495.1037975472,7.03678093484618e-06,"no"
"Oman","Oman","OMN","Artisanal","bagnets","Oman-Artisanal-bagnets",2014,21361.0080139332,0.000303598426605104,"yes"
"Oman","Oman","OMN","Artisanal","cast nets","Oman-Artisanal-cast nets",2014,7952.6306156979,0.000113028661415351,"yes"
"Oman","Oman","OMN","Artisanal","hand or tools","Oman-Artisanal-hand or tools",2014,704.6976129442,1.00156830793135e-05,"yes"
"Oman","Oman","OMN","Artisanal","small scale encircling nets","Oman-Artisanal-small scale encircling nets",2014,7825.4708861013,0.000111221373397488,"no"
"Oman","Oman","OMN","Artisanal","small scale gillnets","Oman-Artisanal-small scale gillnets",2014,84849.9431443859,0.00120595007592176,"no"
"Oman","Oman","OMN","Artisanal","small scale lines","Oman-Artisanal-small scale lines",2014,42801.3923725484,0.000608325008461093,"yes"
"Oman","Oman","OMN","Artisanal","small scale other nets","Oman-Artisanal-small scale other nets",2014,3019.4857390787,4.29151620065353e-05,"yes"
"Oman","Oman","OMN","Artisanal","small scale pots or traps","Oman-Artisanal-small scale pots or traps",2014,31495.5264501124,0.000447637689621975,"yes"
"Oman","Oman","OMN","Artisanal","small scale seine nets","Oman-Artisanal-small scale seine nets",2014,5410.7261196181,7.69012368534159e-05,"yes"
"Oman","Oman","OMN","Industrial","longline","Oman-Industrial-longline",2014,782.6232567126,1.11232198970913e-05,"no"
"Pakistan","Pakistan","PAK","Artisanal","artisanal fishing gear","Pakistan-Artisanal-artisanal fishing gear",2014,848.458571144,1.20589200224499e-05,"no"
"Pakistan","Pakistan","PAK","Artisanal","bagnets","Pakistan-Artisanal-bagnets",2014,30416.6824253069,0.000432304361331961,"yes"
"Pakistan","Pakistan","PAK","Artisanal","cast nets","Pakistan-Artisanal-cast nets",2014,6165.1637016918,8.76238611200205e-05,"yes"
"Pakistan","Pakistan","PAK","Artisanal","hand or tools","Pakistan-Artisanal-hand or tools",2014,639.5314558009,9.08949351168161e-06,"yes"
"Pakistan","Pakistan","PAK","Artisanal","small scale encircling nets","Pakistan-Artisanal-small scale encircling nets",2014,11396.0267051368,0.000161968750490264,"no"
"Pakistan","Pakistan","PAK","Artisanal","small scale gillnets","Pakistan-Artisanal-small scale gillnets",2014,64786.0813409695,0.000920787649543462,"no"
"Pakistan","Pakistan","PAK","Artisanal","small scale lines","Pakistan-Artisanal-small scale lines",2014,24589.4412789861,0.000349483305213375,"yes"
"Pakistan","Pakistan","PAK","Artisanal","small scale other nets","Pakistan-Artisanal-small scale other nets",2014,4843.0492542148,6.88329938639399e-05,"yes"
"Pakistan","Pakistan","PAK","Artisanal","small scale pots or traps","Pakistan-Artisanal-small scale pots or traps",2014,20929.4330924623,0.000297464564989803,"yes"
"Pakistan","Pakistan","PAK","Artisanal","small scale seine nets","Pakistan-Artisanal-small scale seine nets",2014,7241.4321682543,0.00010292058367356,"yes"
"Pakistan","Pakistan","PAK","Industrial","gillnet","Pakistan-Industrial-gillnet",2014,39681.147998695,0.000563977790300441,"no"
"Pakistan","Pakistan","PAK","Industrial","shrimp trawl","Pakistan-Industrial-shrimp trawl",2014,105056.501996849,0.00149314061818034,"no"
"Panama","Panama","PAN","Artisanal","small scale gillnets","Panama-Artisanal-small scale gillnets",2014,980.5936842875,1.39369218669082e-05,"no"
"Panama","Panama","PAN","Artisanal","small scale longline","Panama-Artisanal-small scale longline",2014,368.8268918417,5.2420402623206e-06,"yes"
"Panama","Panama","PAN","Artisanal","small scale pole lines","Panama-Artisanal-small scale pole lines",2014,738.5052713081,1.04961824958105e-05,"yes"
"Panama","Panama","PAN","Artisanal","small scale seine nets","Panama-Artisanal-small scale seine nets",2014,209.9960811264,2.9846194421924e-06,"yes"
"Panama","Panama","PAN","Industrial","longline","Panama-Industrial-longline",2014,983.1036786997,1.39725957617841e-05,"no"
"Panama","Panama","PAN","Industrial","mixed gear","Panama-Industrial-mixed gear",2014,1.474876054,2.09620280625276e-08,"no"
"Panama","Panama","PAN","Industrial","purse seine","Panama-Industrial-purse seine",2014,83972.1829948419,0.00119347470022018,"no"
"Panama","Panama","PAN","Industrial","shrimp trawl","Panama-Industrial-shrimp trawl",2014,940.0440929186,1.3360601117857e-05,"no"
"Panama","Panama","PAN","Industrial","unknown class","Panama-Industrial-unknown class",2014,4.9998256586,7.10612159435864e-08,"no"
"Papua New Guinea","Papua New Guinea","PNG","Artisanal","hand or tools","Papua New Guinea-Artisanal-hand or tools",2014,20.9225015333,2.97366048550213e-07,"yes"
"Papua New Guinea","Papua New Guinea","PNG","Artisanal","harpoon","Papua New Guinea-Artisanal-harpoon",2014,5.8250110559,8.2789360426018e-08,"no"
"Papua New Guinea","Papua New Guinea","PNG","Artisanal","small scale gillnets","Papua New Guinea-Artisanal-small scale gillnets",2014,15.9354244896,2.26486025339784e-07,"no"
"Papua New Guinea","Papua New Guinea","PNG","Artisanal","small scale hand lines","Papua New Guinea-Artisanal-small scale hand lines",2014,7.060337645,1.00346734523232e-07,"yes"
"Papua New Guinea","Papua New Guinea","PNG","Artisanal","small scale purse seine","Papua New Guinea-Artisanal-small scale purse seine",2014,9.8534983791,1.4004519835859e-07,"no"
"Papua New Guinea","Papua New Guinea","PNG","Artisanal","small scale seine nets","Papua New Guinea-Artisanal-small scale seine nets",2014,2.5161315496,3.57611204064787e-08,"yes"
"Papua New Guinea","Papua New Guinea","PNG","Artisanal","unknown class","Papua New Guinea-Artisanal-unknown class",2014,0.8833545887,1.2554888003824e-08,"no"
"Papua New Guinea","Papua New Guinea","PNG","Industrial","longline","Papua New Guinea-Industrial-longline",2014,28.4270916218,4.040268269975e-07,"no"
"Papua New Guinea","Papua New Guinea","PNG","Industrial","purse seine","Papua New Guinea-Industrial-purse seine",2014,42.0588506835,5.97771457414403e-07,"no"
"Papua New Guinea","Papua New Guinea","PNG","Industrial","shrimp trawl","Papua New Guinea-Industrial-shrimp trawl",2014,13.4379156311,1.90989584376964e-07,"no"
"Papua New Guinea","Papua New Guinea","PNG","Subsistence","subsistence fishing gear","Papua New Guinea-Subsistence-subsistence fishing gear",2014,73.8439399778,1.04952462809613e-06,"no"
"Peru","Peru","PER","Artisanal","cast nets","Peru-Artisanal-cast nets",2014,589.3108868391,8.37572168452483e-06,"yes"
"Peru","Peru","PER","Artisanal","hand or tools","Peru-Artisanal-hand or tools",2014,73346.3192626746,0.00104245207486926,"yes"
"Peru","Peru","PER","Artisanal","harpoon","Peru-Artisanal-harpoon",2014,756.945765453,1.07582724217429e-05,"no"
"Peru","Peru","PER","Artisanal","small scale encircling nets","Peru-Artisanal-small scale encircling nets",2014,0.2286866573,3.25026371866786e-09,"no"
"Peru","Peru","PER","Artisanal","small scale gillnets","Peru-Artisanal-small scale gillnets",2014,95424.6156018641,0.00135624513305861,"no"
"Peru","Peru","PER","Artisanal","small scale hand lines","Peru-Artisanal-small scale hand lines",2014,305383.027273536,0.00434032918913163,"yes"
"Peru","Peru","PER","Artisanal","small scale lines","Peru-Artisanal-small scale lines",2014,2923.4017133418,4.15495448494901e-05,"yes"
"Peru","Peru","PER","Artisanal","small scale longline","Peru-Artisanal-small scale longline",2014,106684.082683369,0.00151627299729268,"yes"
"Peru","Peru","PER","Artisanal","small scale pots or traps","Peru-Artisanal-small scale pots or traps",2014,19.7446702407,2.80625840082224e-07,"yes"
"Peru","Peru","PER","Artisanal","small scale purse seine","Peru-Artisanal-small scale purse seine",2014,2785.025436722,3.95828389789693e-05,"no"
"Peru","Peru","PER","Artisanal","small scale seine nets","Peru-Artisanal-small scale seine nets",2014,65619.6225549764,0.000932634553065896,"yes"
"Peru","Peru","PER","Industrial","bottom trawl","Peru-Industrial-bottom trawl",2014,72792.3471924635,0.00103457861455365,"no"
"Peru","Peru","PER","Industrial","longline","Peru-Industrial-longline",2014,266338.973322739,0.0037854062501011,"no"
"Peru","Peru","PER","Industrial","mixed gear","Peru-Industrial-mixed gear",2014,18718.7859705759,0.000266045214950421,"no"
"Peru","Peru","PER","Industrial","purse seine","Peru-Industrial-purse seine",2014,2388817.98304009,0.0339516459440441,"no"
"Philippines","Philippines","PHL","Industrial","artisanal fishing gear","Philippines-Industrial-artisanal fishing gear",2014,12967.3156725567,0.000184301070104557,"no"
"Philippines","Philippines","PHL","Industrial","bottom trawl","Philippines-Industrial-bottom trawl",2014,51835.7444379547,0.000736727894254912,"no"
"Philippines","Philippines","PHL","Industrial","gillnet","Philippines-Industrial-gillnet",2014,5226.8077607488,7.4287253265184e-05,"no"
"Philippines","Philippines","PHL","Industrial","hand lines","Philippines-Industrial-hand lines",2014,4899.5333786406,6.96357879686307e-05,"no"
"Philippines","Philippines","PHL","Industrial","lines","Philippines-Industrial-lines",2014,12883.4971043365,0.000183109778690999,"no"
"Philippines","Philippines","PHL","Industrial","longline","Philippines-Industrial-longline",2014,98.5477578689,1.40063353821802e-06,"no"
"Philippines","Philippines","PHL","Industrial","other","Philippines-Industrial-other",2014,1164.1671427311,1.65460034754906e-05,"no"
